dataset,region,noise,seed,init_mae,init_in,init_out,region_share_R,prec_knn,arm,mae,err_in,err_out,n_in_region,error
diamonds,sparse_all,outlier,7005,0.21978307288240273,0.23871558218481356,0.21759144349314177,0.02666666666666667,0.008888888888888889,ws_tuned,0.22875610377095482,0.21633895766692426,0.23019351398941304,2.0,
diamonds,sparse_all,outlier,7005,0.21978307288240273,0.23871558218481356,0.21759144349314177,0.02666666666666667,0.008888888888888889,kcenter_a1,0.2230734480664151,0.22393912102567595,0.22297323766806273,5.0,
diamonds,sparse_all,outlier,7005,0.21978307288240273,0.23871558218481356,0.21759144349314177,0.02666666666666667,0.008888888888888889,rho_a1,0.23593537544074739,0.21109840398819274,0.23881050602730533,0.0,
diamonds,sparse_all,outlier,7005,0.21978307288240273,0.23871558218481356,0.21759144349314177,0.02666666666666667,0.008888888888888889,rho_landscape_a1,0.23458004959037673,0.21031586635487612,0.2373888741490191,1.0,
diamonds,sparse_all,outlier,7005,0.21978307288240273,0.23871558218481356,0.21759144349314177,0.02666666666666667,0.008888888888888889,rho_filter_a1,0.23327772301796942,0.21746510274649494,0.2351081937049044,2.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,all_data,0.22589730671111272,0.267090188553474,0.2214471061796665,,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,random,0.24743691504979867,0.3102839673947515,0.2406473442978508,,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,uniform,0.24075381282678326,0.2844242854258145,0.23603595013602918,4.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,rho,0.24773700548668562,0.30844068375550504,0.24117899038285193,3.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,ws_default,0.2507238057179224,0.3276447753438906,0.24241378406857955,4.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,ws_tuned,0.24461936426047612,0.310553597362724,0.23749627536577342,1.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,kcenter_a1,0.24070772872226331,0.31285597087869377,0.2329133202898512,0.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,rho_a1,0.2615775944644597,0.3291742771603728,0.25427490575215883,0.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,rho_landscape_a1,0.2602388851752978,0.3266670743821772,0.25306243260170147,1.0,
diamonds,sparse_all,outlier,7006,0.24335941204481482,0.2201798359231476,0.24586357677818055,0.019333333333333334,0.013333333333333334,rho_filter_a1,0.2480273177912209,0.28565109914671444,0.2439626987528158,3.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,all_data,0.21988805327689032,0.19957353895283936,0.2221514931890727,,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,random,0.23385002289830847,0.21187829688571025,0.2362981090697594,,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,uniform,0.23156550732724718,0.19693302629128268,0.2354242527830465,4.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,rho,0.22768583337987575,0.20110923668453395,0.230646993500696,4.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,ws_default,0.23710049153521712,0.24958062761135613,0.23570995678486092,4.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,ws_tuned,0.23018211952951567,0.21435332105836807,0.231945761704267,2.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,kcenter_a1,0.21874311185786352,0.1995317961555141,0.22088363355740284,4.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,rho_a1,0.22896260765896562,0.20689901640042288,0.23142092944131504,0.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,rho_landscape_a1,0.2305945727800743,0.20160356634916696,0.233824746044535,1.0,
diamonds,sparse_all,outlier,7007,0.21229697183708163,0.21250844999832258,0.21227340897443714,0.022,0.0,rho_filter_a1,0.23096772893807674,0.21855426890685695,0.23235083465425319,0.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,all_data,0.21141997472803095,0.20155247601815823,0.2125407819311568,,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,random,0.23909392119819023,0.22595419745362383,0.24058640652329685,,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,uniform,0.24539271142278654,0.20870411735277922,0.2495600127536782,3.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,rho,0.23630232665795706,0.20932492795100777,0.2393665746179892,2.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,ws_default,0.2344737832784962,0.2073198988383746,0.23755807750220712,1.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,ws_tuned,0.24480070928472042,0.20425410049582057,0.2494062260959318,2.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,kcenter_a1,0.23706588106228377,0.22189474170624812,0.23878910624526334,4.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,rho_a1,0.2551722419541103,0.23918345710093916,0.2569883400109293,1.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,rho_landscape_a1,0.24597154786408565,0.22008082201785284,0.24891236527646396,0.0,
diamonds,sparse_all,outlier,7008,0.21389609097679155,0.20845969044528437,0.21451358858727457,0.014,0.008888888888888889,rho_filter_a1,0.24106188333112288,0.2148830834073558,0.24403542185253074,2.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,all_data,0.2061761579650344,0.17521634930106142,0.2094166350386731,,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,random,0.21334438493923832,0.1713156431252167,0.2177434164629926,,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,uniform,0.2124634139389653,0.20271859929632421,0.21348337658728372,4.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,rho,0.22412616822852796,0.15600743606590692,0.23125596648581417,6.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,ws_default,0.20747487363711825,0.1642912424912664,0.2119947842154883,4.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,ws_tuned,0.2200506542155531,0.16753855435940906,0.22554694967136055,5.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,kcenter_a1,0.21100177027725653,0.15799968440302312,0.21654935120692637,2.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,rho_a1,0.23265114129144737,0.19572826543770866,0.23651575602455066,8.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,rho_landscape_a1,0.26649643757779956,0.26484221969947175,0.26666957996274465,8.0,
diamonds,sparse_all,outlier,7009,0.1951101169095457,0.15242538497536232,0.19957780909486894,0.021333333333333333,0.022222222222222223,rho_filter_a1,0.21368328891816218,0.1726789116923804,0.21797510304922302,5.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,all_data,0.20784085439616015,0.2811605792121295,0.19964893405818912,,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,random,0.21757628369254284,0.3244207742499959,0.20563868358023152,,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,uniform,0.21508826518153495,0.3302429664945735,0.20222217570742673,16.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,rho,0.21863673552111046,0.3300197451408574,0.2061920524007274,14.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,ws_default,0.218968401109532,0.33041424179465156,0.2065166979534959,15.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,ws_tuned,0.22058884158556308,0.3240409715475269,0.20903026564206403,17.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,kcenter_a1,0.2160908617721552,0.3300902907901629,0.20335384941383414,10.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,rho_a1,0.22347613041218367,0.3377497227736633,0.21070848612943913,0.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,rho_landscape_a1,0.22247291427190424,0.33826539941146055,0.2095355660156225,0.0,
diamonds,hard,clean,7000,0.3130062928285578,0.341981566295147,0.3097689220854869,0.088,0.07111111111111111,rho_filter_a1,0.22509754658173256,0.3500093774825837,0.21114130533044234,8.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,all_data,0.2112874656510417,0.30591355873684284,0.20050994627702542,,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,random,0.2241096936428605,0.3353650254762026,0.2114381729745684,,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,uniform,0.22158848595451094,0.34702695114303717,0.2073015652466003,15.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,rho,0.22717309166300437,0.3364421694878742,0.21472779708478887,32.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,ws_default,0.2264730145755796,0.3406596294736442,0.21346763292887724,32.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,ws_tuned,0.2252317202447005,0.31637324113167964,0.21485107918572682,50.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,kcenter_a1,0.21615476496444927,0.32855342311116165,0.20335302417302473,14.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,rho_a1,0.22527025569647088,0.32519510029681326,0.21388923051085681,44.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,rho_landscape_a1,0.22414827601488777,0.3150007459954931,0.2138005566548021,51.0,
diamonds,hard,clean,7001,0.21882151771827657,0.3554355376207261,0.20326174769875502,0.10266666666666667,0.37333333333333335,rho_filter_a1,0.22805653298841344,0.295687424940592,0.2203536550133533,73.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,all_data,0.21280733792477877,0.34483259197489274,0.19870613480819216,,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,random,0.22100697829998403,0.34987495384809036,0.20724299419329645,,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,uniform,0.21816619698938125,0.3514133684480749,0.2039344847085136,10.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,rho,0.22145254255259483,0.3691900162112119,0.2056731665613867,19.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,ws_default,0.2203610483140348,0.3478883046805092,0.20674026221623207,32.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,ws_tuned,0.21881139590162343,0.34843856606200757,0.20496632460059733,51.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,kcenter_a1,0.2163323262419798,0.35276347186597,0.20176054367118282,1.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,rho_a1,0.23034680906905095,0.3833347823941483,0.21400664368347058,36.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,rho_landscape_a1,0.2304874868402601,0.3918104426292542,0.21325708813119762,49.0,
diamonds,hard,clean,7002,0.22014510104633395,0.3631773919743656,0.2048682708586692,0.10066666666666667,0.4622222222222222,rho_filter_a1,0.22548377369008213,0.37388473240693054,0.20963353294168605,92.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,all_data,0.19664857144812295,0.21469774388804677,0.19463196018607476,,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,random,0.2042572571370303,0.21780442266883188,0.20274364942613973,,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,uniform,0.20351340094499334,0.21945064350923812,0.20173275294309606,10.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,rho,0.20284741751417637,0.21411081290441208,0.2015889725595141,15.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,ws_default,0.20320391067520058,0.22366897544526282,0.20091737481150826,13.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,ws_tuned,0.20284282432963838,0.22204140050235582,0.20069779163885668,23.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,kcenter_a1,0.20094252493746428,0.2176437271009273,0.1990765206935198,2.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,rho_a1,0.2080826730743921,0.23326648100614686,0.20526891799141114,7.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,rho_landscape_a1,0.2064005559608986,0.22962765342764677,0.20380542166917187,6.0,
diamonds,hard,clean,7003,0.20504039103018226,0.21249590903213414,0.20420739541128718,0.088,0.11555555555555555,rho_filter_a1,0.20291949286448183,0.22227437758929902,0.20075699601640612,22.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,all_data,0.20413329562740384,0.26219293348227557,0.19789654604609427,,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,random,0.21460068232984814,0.2996697990720493,0.20546258230327724,,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,uniform,0.21145799576414007,0.31097045038653803,0.2007683965411361,16.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,rho,0.21685590755044393,0.3069005963426222,0.20718333300687664,27.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,ws_default,0.2162486760600977,0.3043219896549489,0.20678786607261088,41.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,ws_tuned,0.21612498803233407,0.2748096239614257,0.2098211013378469,63.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,kcenter_a1,0.21436522296151714,0.30815100398282674,0.20429078136786594,14.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,rho_a1,0.21815912779679297,0.30178155425968933,0.20917643082348075,33.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,rho_landscape_a1,0.21931192760024718,0.30118459299447975,0.2105171894571236,53.0,
diamonds,hard,clean,7004,0.23105801729950984,0.3618343841625814,0.21701005762540357,0.116,0.47555555555555556,rho_filter_a1,0.21800077777868393,0.2748100713984844,0.21189833981509515,97.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,all_data,0.22078813166011013,0.3087762927731052,0.21060261231230176,,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,random,0.2196166197304225,0.33190424929575657,0.20661819120333366,,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,uniform,0.21984672247060463,0.3404723522851501,0.20588308610434622,12.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,rho,0.21830961903008966,0.3261534527337332,0.20582560480777104,38.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,ws_default,0.21907323969298323,0.33071538497640784,0.20614953249838874,25.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,ws_tuned,0.21911230492407585,0.3204334282733987,0.20738336038015143,53.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,kcenter_a1,0.21909405373667604,0.3451962205792394,0.20449645283300413,2.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,rho_a1,0.22409866595545716,0.3432429647764781,0.21030650863029013,43.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,rho_landscape_a1,0.2232458152107189,0.34521428526527853,0.20912673150844768,56.0,
diamonds,hard,clean,7005,0.22464039595932786,0.3670761108572818,0.20815202171033179,0.104,0.4088888888888889,rho_filter_a1,0.2174955433844516,0.3090735766259021,0.20689446003850964,76.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,all_data,0.21313294026183396,0.30119495934783697,0.20361931493121316,,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,random,0.21983993117785278,0.3212396142353332,0.20888539478106122,,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,uniform,0.21581537227115383,0.32804610538106915,0.20369072243379455,11.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,rho,0.22013509407162604,0.32951105834015554,0.20831885416449958,14.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,ws_default,0.2203845539237321,0.31985614514327637,0.20963831553713316,27.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,ws_tuned,0.22056143398776304,0.3161965483283292,0.21022966263241102,40.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,kcenter_a1,0.217824579930462,0.33545244045351447,0.2051168609265865,2.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,rho_a1,0.22489540558797114,0.3450039265010512,0.21191969280234754,39.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,rho_landscape_a1,0.2268256506655785,0.35261945000210315,0.21323573882589855,54.0,
diamonds,hard,clean,7006,0.2488724983498567,0.3638948722744678,0.2364462585075857,0.10133333333333333,0.31555555555555553,rho_filter_a1,0.22238974493236507,0.3293370085450378,0.2108358854285029,56.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,all_data,0.21296955788028465,0.3109735653390912,0.20204996716314622,,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,random,0.22281490357682815,0.324072931958606,0.2115327503728568,,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,uniform,0.21600944889226537,0.32036492581515413,0.20438217847101545,8.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,rho,0.21681129601772672,0.3139038895417603,0.20599325489432097,16.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,ws_default,0.22401668079035625,0.3154306828952484,0.21383134740773282,34.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,ws_tuned,0.2204183892629787,0.325148493783694,0.2087493778951524,48.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,kcenter_a1,0.2143852690431369,0.3185407407326137,0.20278028317276175,2.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,rho_a1,0.22125991571195786,0.3302352825934227,0.20911789789604582,26.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,rho_landscape_a1,0.22452546826857078,0.3364529396994712,0.21205452743950964,38.0,
diamonds,hard,clean,7007,0.2139096397026543,0.3165719737399427,0.20247101898885808,0.09933333333333333,0.36444444444444446,rho_filter_a1,0.22278719894029694,0.3245632378810866,0.21144732908332098,72.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,all_data,0.20227473106263924,0.30988707974249347,0.190051502148001,,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,random,0.21144480213752748,0.3219433410685885,0.19889374314981229,,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,uniform,0.2120137658303108,0.3396444234294915,0.19751674236136155,12.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,rho,0.20960813166112355,0.3153095796362134,0.19760195382876364,18.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,ws_default,0.21494830006417276,0.3413355321172439,0.2005925120136012,29.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,ws_tuned,0.20997854006248146,0.3139651117956248,0.19816714772753644,36.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,kcenter_a1,0.20745749949440584,0.3180059838340675,0.19490076742019039,4.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,rho_a1,0.21507879111947342,0.3203928487982923,0.20311661530294833,17.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,rho_landscape_a1,0.21544613580463176,0.3169894539533079,0.20391226225099596,34.0,
diamonds,hard,clean,7008,0.21336330800815395,0.32272582927782656,0.20094128443409315,0.09533333333333334,0.3333333333333333,rho_filter_a1,0.21203906517223567,0.3098929579399678,0.20092425775318368,61.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,all_data,0.2081999456919035,0.28500567227888535,0.20016090388674854,,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,random,0.2156220693282585,0.3007567564561406,0.20671125838612445,,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,uniform,0.21419207096894635,0.30556261471940815,0.20462857025604247,15.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,rho,0.21723782495674876,0.3088095119877161,0.20765327113605372,25.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,ws_default,0.21223168637633275,0.293278350803393,0.20374875740150375,31.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,ws_tuned,0.2185227280933593,0.29204873989281177,0.21082696491412908,54.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,kcenter_a1,0.21396113951374035,0.3093319772414013,0.2039789391550595,5.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,rho_a1,0.22690659421802228,0.3235977691910178,0.21678619783172978,31.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,rho_landscape_a1,0.2285868674362267,0.31489552568780466,0.2195531802013888,41.0,
diamonds,hard,clean,7009,0.2111317170315511,0.32666980188664063,0.19903866700115097,0.10733333333333334,0.3244444444444444,rho_filter_a1,0.21993897836262163,0.29561043332528497,0.21201865761397504,63.0,
diamonds,hard,outlier,7000,0.22960091659350076,0.33788801065125046,0.21750213621239584,0.08333333333333333,0.27555555555555555,all_data,0.22907508348196115,0.31144847513928786,0.21987160837183178,,
