task,region,noise,seed,dim,emb_dim,init_mae,init_in,init_out,const_mae,detect_dist,detect_dist_emb,arm,hp,mae,err_in,err_out,err_in_emb,ess
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,weakspot_emb,"weakspot_emb|alpha=0.8,q=0.03",0.5236315539799038,0.6476731990876132,0.5098491489679361,0.6512311154437813,0.8839623914112922
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,weakspot_emb,"weakspot_emb|alpha=0.8,q=0.1",0.5198267566614884,0.6432820032946366,0.5061095070355831,0.647691149538949,0.9121878840601452
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,weakspot_emb,"weakspot_emb|alpha=0.8,q=0.3",0.517678726324259,0.6400503340499161,0.5040818810214084,0.6418936495479426,0.9401941085379893
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,weakspot_emb,"weakspot_emb|alpha=1.0,q=0.03",0.5299701075877173,0.6510228278797706,0.516519805333045,0.6574810726645021,0.8298003634120796
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,weakspot_emb,"weakspot_emb|alpha=1.0,q=0.1",0.5292538936580871,0.6491907243130233,0.5159275791408718,0.6532651543681941,0.8692517872771595
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,weakspot_emb,"weakspot_emb|alpha=1.0,q=0.3",0.520551987711676,0.6428527116334521,0.5069630183870343,0.6458877716271926,0.909594605642044
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,loss,loss|alpha=0.2,0.5207910960848474,0.6429915243124164,0.5072132707262287,0.6469042802903732,0.9643139028036287
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,loss,loss|alpha=0.5,0.5351930458939188,0.6432030710801019,0.5231919319843429,0.6556327084125658,0.8121550260191626
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,loss,loss|alpha=0.8,0.5490095643283449,0.6561915223560635,0.5371004578808206,0.6716115000484139,0.6280982661715674
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,loss,loss|alpha=1.0,0.5634386638819716,0.6673369566503085,0.5518944091299341,0.687920332275113,0.5194351687458014
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,smoothed_loss,smoothed_loss|alpha=0.2,0.50889774607075,0.6291047456017445,0.4955414127895284,0.6324022857273418,0.9928322075074064
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,smoothed_loss,smoothed_loss|alpha=0.5,0.5145367241024542,0.6339390399496961,0.5012698001194273,0.6390278998244693,0.9568259748031175
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,smoothed_loss,smoothed_loss|alpha=0.8,0.5190974521100901,0.6334202095459165,0.5063949235061094,0.6419845952361363,0.8964488206117764
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,smoothed_loss,smoothed_loss|alpha=1.0,0.5233113635251234,0.6353367381765591,0.5108640996749638,0.6486113624126532,0.8471069273283358
cal8,real,real,3009,8,62,0.4705149710564033,0.5815245018805172,0.45818057874261287,0.93332666375,,,jtt,"jtt|q=0.1,lam=2",0.5218631045363583,0.64920520085621,0.5077139827230415,0.6516013582804515,0.9307692307692305
