dataset,region,noise,seed,n_init,iters_initial,init_mae,init_in,init_out,region_share_R,prec_knn,prec_evtgpr,arm,alpha,top_q,mae,err_in,err_out,n_in_region,error
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.35,0.85,0.45442362115163176,0.49501280383368923,0.4498132685530017,27.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.35,0.95,0.4526072671973999,0.5115413515123503,0.44591319525962153,22.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_evtgpr,0.35,0.85,0.45754273149734026,0.5260806053911463,0.4497578059548367,24.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.5,0.7,0.44305784529040787,0.5336342955300291,0.43276965161062914,17.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.5,0.85,0.4421303636390784,0.5328157783188423,0.43182979315206743,20.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.5,0.95,0.46057106642668605,0.5178489963690356,0.45406511001898037,27.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_evtgpr,0.5,0.85,0.46619774440965805,0.5263773885041714,0.45936219463500294,24.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.75,0.7,0.45210608970415456,0.5168780127361728,0.44474892250007225,30.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.75,0.85,0.438153016305614,0.5176320367723389,0.42912533246640916,31.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.75,0.95,0.4533468314392618,0.5241667788608227,0.4453026948724475,26.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_evtgpr,0.75,0.85,0.49005812186733555,0.5797648869041382,0.47986871203019316,44.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,1.0,0.7,0.45162745282150296,0.504346386846021,0.44563933336660233,21.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,1.0,0.85,0.46279716627116035,0.5361455750800872,0.45446583253117084,29.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,1.0,0.95,0.4569428467752451,0.5376830332689181,0.44777191245191034,23.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_evtgpr,1.0,0.85,0.49877447081299897,0.5931454399672158,0.488055273871206,42.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,random,0.0,,0.4435888355119089,0.45999770504245624,0.44180605367821313,,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.1,0.7,0.48094845359271166,0.4883179750168618,0.4801477738814403,19.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.1,0.85,0.4477305940422932,0.45384610393502767,0.4470661594863199,20.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.1,0.95,0.446599145220128,0.43851958852168754,0.4474769684534397,26.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_evtgpr,0.1,0.85,0.4414755839331438,0.46787210787447214,0.4386076689151281,25.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.2,0.7,0.43508064335981644,0.4669458295571423,0.43161857213216903,21.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.2,0.85,0.44708702320899546,0.45633173702459146,0.4460826086259263,18.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.2,0.95,0.4397764594336957,0.4389862471199605,0.4398623139866293,18.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_evtgpr,0.2,0.85,0.463275171133874,0.49023242349176316,0.4603463344031942,29.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.35,0.7,0.435995551258453,0.45703144586219324,0.43371005494895576,28.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.35,0.85,0.44176704987571447,0.4373402421169459,0.4422480112508356,20.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.35,0.95,0.45795200189263197,0.4852742459278495,0.45498350974689883,24.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_evtgpr,0.35,0.85,0.45438547121601347,0.45130930286319426,0.45471968906365895,49.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.5,0.7,0.45760179404891765,0.4578103767120892,0.4575791320744267,23.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.5,0.85,0.445088609560171,0.4685207776552691,0.4425427642460694,31.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.5,0.95,0.4585420331040695,0.47346795612734455,0.4569203696270396,23.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_evtgpr,0.5,0.85,0.46918124228362,0.4537148888520954,0.47086162214646854,63.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.75,0.7,0.437248841429987,0.4496184265639031,0.43590491754625776,23.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.75,0.85,0.4258612073992186,0.4751962508752859,0.4205010807244352,30.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,0.75,0.95,0.4441984511371047,0.45718929344595555,0.44278702924545577,25.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_evtgpr,0.75,0.85,0.4695351777838383,0.4904308957669835,0.46726491130673387,79.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,1.0,0.7,0.42815298131165425,0.4536003547989883,0.4253881890702366,35.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,1.0,0.85,0.4135352357241593,0.459310457485326,0.40856187460154914,26.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_knn,1.0,0.95,0.4299384431961356,0.45829928171867146,0.426857110407656,27.0,
houses,hard,outlier,6106,250,400,0.47847299190217324,0.5252838900307456,0.4733871071831044,0.10057142857142858,0.1444866920152091,0.4790874524714829,ws_region_evtgpr,1.0,0.85,0.4848082313840713,0.46096151483658016,0.4873991163304727,90.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,random,0.0,,0.43996602331412876,0.44244553263963715,0.43968592292844255,,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.1,0.7,0.42606353947419734,0.4192637530756738,0.42683168451532155,17.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.1,0.85,0.42423122541310554,0.44562276657593214,0.4218147074075108,26.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.1,0.95,0.42654464918135443,0.43088018559687874,0.4260548807381984,20.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_evtgpr,0.1,0.85,0.43452648065754057,0.4526469629294529,0.43247948126900504,19.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.2,0.7,0.45462755237043967,0.47613267473616017,0.4521982035444846,28.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.2,0.85,0.4474565338883832,0.4703997868050396,0.44486472512818215,22.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.2,0.95,0.4089481003630739,0.4179928917858452,0.4079263459619483,21.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_evtgpr,0.2,0.85,0.45962319291880305,0.4815754931692327,0.4571433281715369,21.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.35,0.7,0.41731734572095536,0.4270469354307679,0.4162182323591902,16.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.35,0.85,0.4409250856953084,0.4312615242016022,0.44201674011001213,21.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.35,0.95,0.43406616234764,0.4670830312795097,0.4303363769312963,21.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_evtgpr,0.35,0.85,0.47191605959712407,0.5165402027740073,0.4668750462054116,24.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.5,0.7,0.4140158951504276,0.4400685663573711,0.41107282767407277,20.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.5,0.85,0.42170799161659284,0.41379240576396675,0.4226021841196997,24.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.5,0.95,0.407226076357728,0.4353451916288764,0.404049570848522,16.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_evtgpr,0.5,0.85,0.4724973841882738,0.4585549269114529,0.47407240857736377,18.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.75,0.7,0.43487539864718266,0.45137415035847833,0.4330115997615995,15.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.75,0.85,0.42314145405869646,0.43736456279466435,0.42153472558156707,29.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,0.75,0.95,0.44812510887889867,0.470973541477446,0.4455440115959242,25.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_evtgpr,0.75,0.85,0.4732086556120202,0.5055385084791473,0.46955647968991293,17.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,1.0,0.7,0.4186867559726857,0.42387970021442173,0.41810012955027476,25.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,1.0,0.85,0.42828944588188345,0.45895396891824025,0.4248253957002583,26.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_knn,1.0,0.95,0.425608649034858,0.43848263160297696,0.4241543260179809,19.0,
houses,hard,outlier,6107,250,400,0.4599700481002153,0.4783258871099403,0.45789646138960094,0.09714285714285714,0.12167300380228137,0.09505703422053231,ws_region_evtgpr,1.0,0.85,0.4740606724764501,0.49298301867728006,0.4719230896835907,17.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,random,0.0,,0.45154230855720956,0.5063755907881952,0.44516065109410013,,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_knn,0.1,0.7,0.45870937081407626,0.5206243024843507,0.45150353031547047,20.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_knn,0.1,0.85,0.459406256351572,0.519346685969799,0.452430214166029,24.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_knn,0.1,0.95,0.4325030457580992,0.4818891494584477,0.42675534683455885,30.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_evtgpr,0.1,0.85,0.466870418940986,0.47955202727415164,0.4653944963412288,20.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_knn,0.2,0.7,0.45499270171372536,0.5336709682525379,0.4458358953652227,28.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_knn,0.2,0.85,0.4454154314880535,0.48617343106926436,0.44067189651027927,18.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_knn,0.2,0.95,0.44161526957326735,0.49067530759519945,0.4359055191252781,31.0,
houses,hard,outlier,6108,250,400,0.5080866632410804,0.6268002368504194,0.49427043097898327,0.09371428571428571,0.16730038022813687,0.060836501901140684,ws_region_evtgpr,0.2,0.85,0.4760874917926201,0.563512966256026,0.4659126598497677,24.0,
