task,region,noise,seed,init_mae,init_in,init_out,p_gate,cx,cy,detect_dist,arm,hp,mae,err_in,err_out,ess
synthetic,hard,outlier,4025,0.2769008124155424,0.4928586498662196,0.24405929796451772,0.525,0.12902878921646327,0.1428344726612079,0.6190993550529902,oracle,"oracle|alpha=0.2,sigma=0.2",0.20338727503252607,0.43153809479372973,0.16869152824856423,0.9235891833520069
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,uniform,uniform,0.19780497325751986,0.4902341985160097,0.15410865224188347,1.0
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.20106589873060124,0.48853969602590186,0.1581100439623379,0.9362461657419814
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,loss,loss|alpha=0.2,0.30114922868604216,0.5506527913459601,0.26386708713915785,0.9200510447910264
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,jtt,"jtt|q=0.2,lam=2",0.22967217498788112,0.5024068134626553,0.18891872326176545,0.9000000000000004
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,density,density|alpha=0.8,0.2048456490535302,0.490666913181953,0.16213672452859346,0.9668976835513818
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,smoothed_loss,smoothed_loss|alpha=0.2,0.2039656841480973,0.4922797180332857,0.16088427678594272,0.9766966655361174
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.198372058650845,0.49331345816147687,0.1543003552756931,0.910217826017543
synthetic,hard,outlier,4026,0.2900747170074209,0.5224470631925435,0.2553524124050462,0.845,0.2668245914483216,0.7118022807345254,0.04173886240048885,oracle,"oracle|alpha=0.2,sigma=0.2",0.20187434946218427,0.49072294635255664,0.15871306486937,0.9286309953258384
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,uniform,uniform,0.18722160508293376,0.43978326968629716,0.14864590414927886,1.0
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.18438920543068751,0.41640450478979657,0.14895171013952674,0.9313914647644959
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,loss,loss|alpha=0.2,0.24631067936855103,0.46417138432707045,0.21303512500889246,0.9196974369848212
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,jtt,"jtt|q=0.2,lam=2",0.20761938885239642,0.43052533497014756,0.1735732356989647,0.9
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,density,density|alpha=0.8,0.1827219814780133,0.4388179193933205,0.14360646358316811,0.9649944227035019
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,smoothed_loss,smoothed_loss|alpha=0.2,0.1929271607548892,0.4388371617854733,0.1553674199634743,0.9789634194567207
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.1870900587220839,0.437180492332911,0.1488918080553005,0.909180058906783
synthetic,hard,outlier,4027,0.25589578406152536,0.48710983439613,0.22058066974528895,0.61,0.26618390813816445,0.762057752539386,0.020181879965097783,oracle,"oracle|alpha=0.2,sigma=0.2",0.18455770626134052,0.4213647369789429,0.14838833269352228,0.9312319934734584
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,uniform,uniform,0.2284595654238855,0.45766480279497046,0.1972782792265695,1.0
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.22918110989882523,0.45484124640130214,0.19848210240530456,0.9406579346680745
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,loss,loss|alpha=0.2,0.30945998455656143,0.47872717893257266,0.2864327235210291,0.9259468494717481
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,jtt,"jtt|q=0.2,lam=2",0.2524346055397832,0.46324977284858243,0.22375512097831912,0.9
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,density,density|alpha=0.8,0.2207359470994662,0.46017421237210787,0.1881625506025632,0.9548432324905018
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,smoothed_loss,smoothed_loss|alpha=0.2,0.2284748528940458,0.4561534013999509,0.1975012588201098,0.9823701449660379
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.22942179319244888,0.45631989689534025,0.1985543715299425,0.9000263154128769
synthetic,hard,outlier,4028,0.30445969673464346,0.4815551669501119,0.28036747002825047,0.385,0.33436914499410125,0.6820806173732166,0.10831064196762519,oracle,"oracle|alpha=0.2,sigma=0.2",0.2295032429475677,0.45358910411831005,0.19901840128304468,0.9290436915566087
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,uniform,uniform,0.224232896988675,0.4438233513973487,0.19400485946484158,1.0
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.2186314989871871,0.42427099586708417,0.19032390044058006,0.9412642962186066
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,loss,loss|alpha=0.2,0.3087366554397987,0.4799188378572159,0.285172327712259,0.9271162486007333
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,jtt,"jtt|q=0.2,lam=2",0.2630299797692714,0.4627591868226855,0.2355359706071973,0.9000000000000001
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,density,density|alpha=0.8,0.21591140128999223,0.44307228798075005,0.1846412451016171,0.9623568555984416
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,smoothed_loss,smoothed_loss|alpha=0.2,0.22392894246832812,0.43906715785329814,0.19431378426402626,0.9826016428914678
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.22054641401109748,0.43494610273294143,0.19103291874904613,0.9364900915237018
synthetic,hard,outlier,4029,0.3217557163633443,0.4718945668178816,0.30108813854195754,0.33,0.28970291132680964,0.7012626309507453,0.06286216914542293,oracle,"oracle|alpha=0.2,sigma=0.2",0.2172628681819163,0.424278875798375,0.18876578408454256,0.9318015370441144
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,uniform,uniform,0.20784837869281364,0.3970158407341064,0.1826010353600143,1.0
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.20405973802531358,0.3964099975041735,0.1783876008151852,0.9087823247157681
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,loss,loss|alpha=0.2,0.259602322148388,0.4233127586154087,0.23775261526939484,0.9449388336243707
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,jtt,"jtt|q=0.2,lam=2",0.22942755982936733,0.40914653661661565,0.20544126397592616,0.8999999999999998
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,density,density|alpha=0.8,0.19581889831268307,0.39121029162082593,0.16974087443959285,0.9647120904311436
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,smoothed_loss,smoothed_loss|alpha=0.2,0.21219371980184695,0.3930099771601047,0.18806097477046713,0.9862171183993672
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.20851162381484672,0.3950517714034672,0.18361493650562594,0.9195671917156032
synthetic,hard,outlier,4030,0.30301183759817635,0.4380841361549021,0.2849843361472787,0.87,0.8070823700560273,0.85037054168409,0.5660521289291282,oracle,"oracle|alpha=0.2,sigma=0.2",0.21121978503262945,0.38753997720811106,0.1876871099080469,0.9339144049622188
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,uniform,uniform,0.1731836255697602,0.45764971259299386,0.13337945095351403,1.0
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.1735663995629095,0.4544396169098486,0.13426496048700554,0.9324240473589112
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,loss,loss|alpha=0.2,0.24948419968611757,0.49613084006251845,0.21497194536157696,0.8948608118758923
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,jtt,"jtt|q=0.2,lam=2",0.19093939365285803,0.46426837229528645,0.15269358900383204,0.9000000000000001
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,density,density|alpha=0.8,0.1712352512885947,0.45823099013937574,0.1310771128515091,0.9647559246484252
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,smoothed_loss,smoothed_loss|alpha=0.2,0.17780731192003033,0.4551368751710329,0.13900172184985585,0.9743605364174088
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.17343643104410222,0.45723379707307493,0.13372582781804762,0.9170968819795646
synthetic,hard,outlier,4031,0.19903995945295264,0.4802901251256138,0.15968577554150304,0.73,0.25497068176700527,0.6893382522219685,0.060865058290568846,oracle,"oracle|alpha=0.2,sigma=0.2",0.17170113160872796,0.45529591877152686,0.1320188744138194,0.9223244011659573
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,uniform,uniform,0.24645224587900147,0.46625288327280534,0.21302634249653365,1.0
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.2506248306554861,0.46986250939213414,0.21728453849737825,0.9033411664102932
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,loss,loss|alpha=0.2,0.31744654190747723,0.4746217597922269,0.2935443198328379,0.9358079403822454
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,jtt,"jtt|q=0.2,lam=2",0.2805456597075949,0.4677764421541612,0.2520727757410664,0.8999999999999998
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,density,density|alpha=0.8,0.24726407460276384,0.4609450025379034,0.21476881828083016,0.9656319067053301
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,smoothed_loss,smoothed_loss|alpha=0.2,0.2522913745191112,0.46542024091834616,0.2198800722556331,0.9835273872555026
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.2512148837177758,0.46808635550233796,0.21823442948325714,0.8836921185905375
synthetic,hard,outlier,4032,0.37736645149651427,0.5131387494058905,0.3567190513536137,0.47,0.17812061284745284,0.16371134463644998,0.5906784520408928,oracle,"oracle|alpha=0.2,sigma=0.2",0.24866251215881555,0.4569653205463961,0.21698512655148763,0.9356121864299309
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,uniform,uniform,0.18514693864515658,0.4029649096154978,0.15431425782287087,1.0
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.18460967075953658,0.39035012984623957,0.15548659207603066,0.9391197467132291
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,loss,loss|alpha=0.2,0.26606956523881686,0.4649032387396497,0.23792415940079933,0.90598848820579
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,jtt,"jtt|q=0.2,lam=2",0.20594114468847385,0.4021802664415086,0.1781630041663548,0.9
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,density,density|alpha=0.8,0.18441680720164536,0.3989651605099395,0.1540469489707909,0.9679506671439343
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,smoothed_loss,smoothed_loss|alpha=0.2,0.18441063654104162,0.3917716169743495,0.15505816899112135,0.9781726263430237
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.1827087820414788,0.39933198550853366,0.1520452235598409,0.9332207636674644
synthetic,hard,outlier,4033,0.25031114822010464,0.4426589502069082,0.22308383378361646,0.34,0.26141759769662753,0.6915220182217853,0.05958217762062115,oracle,"oracle|alpha=0.2,sigma=0.2",0.18634718094715094,0.39334416744182676,0.15704623765338407,0.9324158171915926
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,uniform,uniform,0.2595292490474243,0.44676689239205547,0.2317365813445319,1.0
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.2531716572690824,0.44619915060524373,0.22451957169492354,0.8717288792488406
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,loss,loss|alpha=0.2,0.32864572192794855,0.47762893780185633,0.306531359996622,0.9355953131594575
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,jtt,"jtt|q=0.2,lam=2",0.289831967961444,0.44256629756776505,0.2671608084993515,0.8999999999999998
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,density,density|alpha=0.8,0.24337025616543587,0.43827864820177476,0.21443897890939592,0.96317067720868
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,smoothed_loss,smoothed_loss|alpha=0.2,0.2618451226468708,0.4381749706702853,0.23567155634537637,0.9860846839279173
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.24805276163112727,0.43804025450706663,0.2198519193064472,0.8955558936035046
synthetic,hard,outlier,4034,0.3324323177311887,0.4739021560306243,0.31143320593078433,0.52,0.8981092436285704,0.8655464115782987,0.6583286146791882,oracle,"oracle|alpha=0.2,sigma=0.2",0.2516878564084924,0.4266621304865405,0.22571550507390992,0.935230888001597
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,uniform,uniform,0.18557084744536687,0.40874393523739255,0.15434315120544534,1.0
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.18496821370186603,0.3816633938691922,0.15744546264397,0.9383217374434726
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,loss,loss|alpha=0.2,0.2728046721912891,0.41481670652871333,0.25293350979183765,0.9051790108044586
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,jtt,"jtt|q=0.2,lam=2",0.20173599483231994,0.39646048771218045,0.17448899397623233,0.9000000000000004
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,density,density|alpha=0.8,0.17620498751504737,0.3840025951339973,0.14712871925032683,0.9591567641990707
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,smoothed_loss,smoothed_loss|alpha=0.2,0.1732434008067097,0.3957243081513657,0.14211255854218247,0.9765310654926083
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.18386770733948307,0.4023337638514589,0.15329864671042062,0.9342365440560538
synthetic,hard,outlier,4035,0.22324641110251367,0.44246061024218886,0.19257266593933883,0.18,0.2392944797783848,0.73014897993914,0.022553739394434783,oracle,"oracle|alpha=0.2,sigma=0.2",0.1853730859201454,0.3914398922209203,0.15653900159592754,0.9374981124886065
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,uniform,uniform,0.154206312545524,0.41899463684336125,0.11767079695962042,1.0
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.15542469504372985,0.41061210597861275,0.12021391430307032,0.9442850985339024
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,loss,loss|alpha=0.2,0.24230224303281084,0.4442988523875317,0.21443073363393755,0.8806161069269711
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,jtt,"jtt|q=0.2,lam=2",0.18006088397230918,0.41411147928370845,0.14776656285537354,0.9000000000000001
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,density,density|alpha=0.8,0.15185519903438108,0.4148582686094796,0.11556601304748984,0.9609372816818454
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,smoothed_loss,smoothed_loss|alpha=0.2,0.1644759656998801,0.4163965412126278,0.12971594318958632,0.9707511744716513
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.1572152940538993,0.41893294829561556,0.12110346978441641,0.9028989832637663
synthetic,hard,outlier,4036,0.19618861057089368,0.4401697559814134,0.16252407130372382,0.205,0.2845693953580057,0.5856516003892598,0.1679447514810441,oracle,"oracle|alpha=0.2,sigma=0.2",0.15707693732800557,0.4068374916574891,0.12261495472493314,0.9253205597085733
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,uniform,uniform,0.19774798312465589,0.4709182219239204,0.15719988853400996,1.0
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.1961500884696852,0.45376762777264884,0.15791056282523158,0.9448130622906403
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,loss,loss|alpha=0.2,0.2571355254739935,0.5052808613100769,0.22030200878514616,0.9343979388892679
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,jtt,"jtt|q=0.2,lam=2",0.23554769498983724,0.48997744673071225,0.1977813494113037,0.9000000000000004
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,density,density|alpha=0.8,0.19574603263982113,0.46669889616130583,0.15552707471831453,0.9595744128611724
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,smoothed_loss,smoothed_loss|alpha=0.2,0.19617827868887627,0.4598367201311887,0.15704207018308372,0.984629938224399
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.19974960269736036,0.466982083544497,0.16008288073411905,0.9124387169401521
synthetic,hard,outlier,4037,0.28106031545212,0.4965154199721448,0.2490791816488318,0.5,0.2970223356783735,0.7001608772226832,0.06852034888894028,oracle,"oracle|alpha=0.2,sigma=0.2",0.19723688528634387,0.44565877499408635,0.1603623182524929,0.934513153760274
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,uniform,uniform,0.17386885616723957,0.45903074914233105,0.1372683875343294,1.0
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.1739774245829731,0.45059527435055796,0.13847358208812088,0.939022025452632
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,loss,loss|alpha=0.2,0.2367993266899615,0.4897297269090045,0.20433576333321546,0.9048597954825978
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,jtt,"jtt|q=0.2,lam=2",0.19447055483004308,0.4576354482173057,0.16069339644042266,0.9000000000000004
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,density,density|alpha=0.8,0.16793655295633766,0.45065269918188305,0.13164999540129588,0.9580356339334577
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,smoothed_loss,smoothed_loss|alpha=0.2,0.18010215445437444,0.4605414616905199,0.14410782870192132,0.9793260404469218
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.17353114056278476,0.45218709045169164,0.1377657083485527,0.9020809657895598
synthetic,hard,outlier,4038,0.22558920605862273,0.49820587855725007,0.19059891381972976,0.365,0.32222941865036464,0.7055183797748403,0.08482749233842161,oracle,"oracle|alpha=0.2,sigma=0.2",0.17452064085953714,0.4496742203983672,0.13920473713875642,0.9229432691945499
synthetic,hard,outlier,4039,0.3291649978174068,0.4905950816405541,0.305945286017852,0.6,0.8006099228833506,0.8561758285305632,0.5607535944974057,uniform,uniform,0.21509753681052218,0.43965018562529656,0.18279842833073048,1.0
synthetic,hard,outlier,4039,0.3291649978174068,0.4905950816405541,0.305945286017852,0.6,0.8006099228833506,0.8561758285305632,0.5607535944974057,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.2147895418388967,0.4442997556154207,0.18177734923678304,0.8895779590231367
synthetic,hard,outlier,4039,0.3291649978174068,0.4905950816405541,0.305945286017852,0.6,0.8006099228833506,0.8561758285305632,0.5607535944974057,loss,loss|alpha=0.2,0.2697286670596965,0.47585696444103365,0.24007967261222365,0.944740922953274
synthetic,hard,outlier,4039,0.3291649978174068,0.4905950816405541,0.305945286017852,0.6,0.8006099228833506,0.8561758285305632,0.5607535944974057,jtt,"jtt|q=0.2,lam=2",0.24560903170387524,0.4570915430790413,0.21518990009915448,0.9
